Episode,Reward,Latency_s,Energy_J,Completion_Rate,Reward_MA10,Latency_MA10,Energy_MA10,Completion_Rate_MA10
222,-1103.028814360973,0,0,1.0,-943.2758723172795,0.0,0.0,1.0
223,-305.34223740817777,0,0,1.0,-846.2639689205556,0.0,0.0,1.0
224,-399.85728691844645,0,0,1.0,-786.4651998031384,0.0,0.0,1.0
225,-4251.789868909278,0,0,1.0,-1097.9055292853266,0.0,0.0,1.0
226,-1381.075208219861,0,0,1.0,-1114.8732543713604,0.0,0.0,1.0
227,148.78191340310659,0,0,1.0,-968.6990248030058,0.0,0.0,1.0
228,-1775.8184176642599,0,0,1.0,-1110.1229160863033,0.0,0.0,1.0
229,-584.097158665175,0,0,1.0,-1130.823496569832,0.0,0.0,1.0
230,-632.3332469637974,0,0,1.0,-1024.8700256171878,0.0,0.0,1.0
231,-448.60804824313055,0,0,1.0,-1073.316837394999,0.0,0.0,1.0
232,1044.3709231416306,0,0,1.0,-858.5768636447389,0.0,0.0,1.0
233,-1844.506243922523,0,0,1.0,-1012.4932642961736,0.0,0.0,1.0
234,-2794.830638604734,0,0,1.0,-1251.9905994648022,0.0,0.0,1.0
235,-829.4833989393867,0,0,1.0,-909.7599524678129,0.0,0.0,1.0
236,657.4074649645465,0,0,1.0,-705.9116851493724,0.0,0.0,1.0
237,1426.080319657072,0,0,1.0,-578.1818445239758,0.0,0.0,1.0
238,1474.343084021044,0,0,1.0,-253.16569435544534,0.0,0.0,1.0
239,849.4838750664339,0,0,1.0,-109.80759098228445,0.0,0.0,1.0
240,-882.5801020809023,0,0,1.0,-134.83227649399495,0.0,0.0,1.0
241,-1013.6257330943861,0,0,1.0,-191.3340449791205,0.0,0.0,1.0
242,-1889.5922972920184,0,0,1.0,-484.7303670224854,0.0,0.0,1.0
243,-1317.3799249923577,0,0,1.0,-432.0177351294689,0.0,0.0,1.0
244,-1932.934735764083,0,0,1.0,-345.8281448454037,0.0,0.0,1.0
245,-2510.0156250137434,0,0,1.0,-513.8813674528394,0.0,0.0,1.0
246,-2948.7565819543256,0,0,1.0,-874.4977721447265,0.0,0.0,1.0
247,-1522.4006877367488,0,0,1.0,-1169.3458728841085,0.0,0.0,1.0
248,-2189.5771928315557,0,0,1.0,-1535.7379005693685,0.0,0.0,1.0
249,-1646.6617993722589,0,0,1.0,-1785.3524680132382,0.0,0.0,1.0
250,-1551.48384613081,0,0,1.0,-1852.2428424182285,0.0,0.0,1.0
251,-1774.4741413974011,0,0,1.0,-1928.3276832485303,0.0,0.0,1.0
252,-1780.3406915132869,0,0,1.0,-1917.402522670657,0.0,0.0,1.0
253,-1653.8494699651421,0,0,1.0,-1951.0494771679355,0.0,0.0,1.0
254,-70.74803567877386,0,0,1.0,-1764.830807159405,0.0,0.0,1.0
255,1300.1434075563827,0,0,1.0,-1383.8149039023922,0.0,0.0,1.0
256,824.0717381902166,0,0,1.0,-1006.5320718879378,0.0,0.0,1.0
257,1384.5128725731452,0,0,1.0,-715.8407158569486,0.0,0.0,1.0
258,1540.4050700425375,0,0,1.0,-342.84248956953905,0.0,0.0,1.0
259,1661.8506006819719,0,0,1.0,-11.991249564116014,0.0,0.0,1.0
260,674.4090060288609,0,0,1.0,210.59803565185092,0.0,0.0,1.0
261,1685.3329483491752,0,0,1.0,556.5787446265088,0.0,0.0,1.0
